Timestamp,Questão 1 - Você trabalha como:,Questão 2 - Qual a sua idade?,Questão 3 - Quanto tempo você tem de experiência profissional?,Questão 4 - Você trabalha com?,Questão 5 - Qual o tamanho da empresa onde trabalha (ou da qual é dono)?,Questão 6 - Há quanto tempo você passou a trabalhar de forma 100% remota devido à pandemia?,"Questão 7 - Após migrar para remoto, você está agora trabalhando:",Questão 8 - Você considera que sua produtividade nesse período:,"Questão 9 - SE  considera que  sua produtividade AUMENTOU, marque os motivos (você pode marcar mais de um item):","Questão 10 - SE considera que a sua produtividade DIMINUIU, marque os motivos (você pode marcar mais de um item):",Questão 11 - Quais ferramentas de comunicação você PASSOU a usar para trabalho remoto (pode-se responder mais de uma ferramenta; mas apenas aquelas que não usava com frequência antes):,Questão 12 - Qual é o processo de desenvolvimento usado por sua empresa?,"Questão 13 - Quais as principais mudanças que ocorreram nesse processo de desenvolvimento para facilitar o trabalho remoto? (exemplo: eventos que, possivelmente, foram remodelados, como daily meetings)",Questão 13 CURADA,Q13 - Categorias,Questão 14 - Alguma prática de programação adotada na sua empresa foi afetada? (exemplo: pair programming),Questão 15 - A sua empresa recomenda que você sempre fique online durante o horário de trabalho?,Questão 16 - A sua empresa passou a adotar alguma nova política ou ferramenta para acompanhar a sua produtividade?,"Questão 16a - Se respondeu SIM à pergunta anterior, por favor explique sua resposta.",Questão 17 - A empresa forneceu o equipamento necessário para você trabalhar de casa?,"Questão 18 - Após a pandemia, se pudesse escolher, você gostaria de continuar trabalhando remotamente?","Se quiser, deixe aqui qualquer comentário ou sugestão:"
4/8/2020 15:36:30,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,Mais horas por dia,Aumentou,Menos stress e tempo perdido no deslocamento para o trabalho,,Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Todas as reuniões passaram a serem por ligações,Nenhuma,,Não,Sim,Não,,A conexão e VPN sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
4/8/2020 15:48:21,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 2 semanas,O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho., Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"Skype, WhatsApp, Microsoft Teams",GO Horse XD,Avisos no whatts,Nenhuma,,Não,Não,Não,,Não,"Não, eu gostaria de voltar a trabalhar de forma presencial",
4/8/2020 16:48:03,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,Skype,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Encontros presenciais do time de desenvolvimento passaram a ser executados através de chamadas de vídeo, com compartilhamento de tela.",Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/8/2020 19:11:42,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,Autônomo,Entre 10 e 50 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades., Muitas interrupções de outros membros da família (crianças, cônjuge, etc)., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet., Dificuldade de estabelecer uma rotina inicial, inclusive nas refeicoes, que faz com que acabe demandando mais tempo.","Google Hangouts, Telegram, trello e jira","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Nada foi feito,Nenhuma,,Não,Sim,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
4/8/2020 20:38:16,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Continuou a mesma,,,Matrix,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Nenhum evento mudou. Continuamos fazendo as mesmas cerimonias mesmo remotamente.,Nenhuma,,Não,Não,Não,,Somente para quem precisava mais e tinha condições muito precárias em casa.,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/9/2020 08:35:44,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,"Skype, WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Adaptamos todos os encontros para forma remota, de modo que simulasse o ambiente presencial.",Nenhuma,,Não fizemos pair programming nesse período ainda,Sim,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/9/2020 08:45:34,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho.",,"Skype, WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Maior interação por mensagens via Skype e Whats,Maior interação por mensagens via Skype e Whats,Comunicação,Não,Sim,Não,,"Em partes sim, mas não todo o equipamento","Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/9/2020 09:17:20,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,"Skype, Discord, https://meet.jit.si/","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Passamos a efetuar reuniões via remoto. Algumas foram mais difíceis de encontrar ferramentas para nos auxiliar, por exemplo, fizemos uma reunião para abertura de um projeto e criação do project model canvas, porém usamos o Microsoft Whiteboard pra isso e deu tudo certo.",Nenhuma,,"Sinto que por estar sozinhos em casa, acabamos não dando tanta importância pra daily meeting ou outras reuniões e perdendo o foco, dividindo a nossa atenção em outras coisas.",Sim,Sim,"Para controlar o trabalho remoto, a aprovação do sistema de ponto é feita pelo supervisor direto (Scrum Master) comparando os apontamentos de produção com o registro.",Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/9/2020 09:30:07,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,"WhatsApp, Discord, JitSi Meet","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Daily via discord, reuniões scrums todas remotas",Nenhuma,,Diminuiram os casos de pair programming apesar de não haverem limitações quanto a isso,Sim,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
4/9/2020 09:46:55,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,Mais horas por dia,Aumentou,Muito mais pressao para produzir.,,Microsoft Teams,Waterfall (cascata) ou equivalente,nenhuma,Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/9/2020 11:18:13,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet.","Skype, Google Hangouts, WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","A daily se manteve no mesmo horário. Algumas reuniões que antes eram presenciais passaram a ser feitas pelo Discord, usando compartilhamento de tela",Nenhuma,,Neste período optamos por não fazer pair programming pela dificuldade,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
4/9/2020 15:30:07,Desenvolvedor ou equivalente,menos de 30 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet.","Google Hangouts, WhatsApp","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Todos os eventos foram mantidos, mas passaram a ser feitos em reuniões remotas",Nenhuma,,Não,Não,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
4/9/2020 17:29:12,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Menos horas por dia,Diminuiu,,"Não consigo manter o foco e me distraio com outras atividades., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet.","Google Hangouts, WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","dailys passaram a ser por chamada de voz, retrospectiva/planning/refinamento passaram a ter compartilhamento de tela em chamada de voz ou vídeo",Nenhuma,,Não,Sim,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/10/2020 09:42:49,Desenvolvedor ou equivalente,entre 30 e 45 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades.","Skype, Slack, Zoom",Waterfall (cascata) ou equivalente,Evento semanal reunindo a equipe,Evento semanal reunindo a equipe,Reunião,Não,Sim,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/10/2020 11:14:38,Desenvolvedor ou equivalente,menos de 30 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Não consigo manter o foco e me distraio com outras atividades., Muitas interrupções de outros membros da família (crianças, cônjuge, etc)., Tenho melhores recursos de hardware/software no trabalho do que em casa., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet.",Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Reuniões e treinamentos em geral passaram a ser remotos,Nenhuma,,"Pair programming foi reduzido, embora ainda seja possível com compartilhamento de tela.",Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
4/10/2020 12:40:05,Cientista de Dados ou similar,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 2 semanas,O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Maior conforto em casa do que no trabalho.",,"Google Hangouts, WhatsApp, Zoom","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",As reuniões não são mais diárias e sim toda sexta-feira,As reuniões não são mais diárias e sim toda sexta-feira,Reunião,Não,Sim,Não,,Não,"Não, eu gostaria de voltar a trabalhar de forma presencial",
4/10/2020 12:43:45,Técnico de redes,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Continuou a mesma,"Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,"Google Hangouts, WhatsApp","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Nenhuma.,Nenhuma,,Não,Sim,Sim,Kpi,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/10/2020 12:58:57,Desenvolvedor ou equivalente,entre 30 e 45 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Menos horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho.",,Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Mudança de horário da dayli,Mudança de horário da dayli,Reunião,Não,Sim,Sim,Está utilizando a medição por KPI,Sim,"Sim, gostaria de continuar de forma totalmente remota",
4/10/2020 13:39:37,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Tenho melhores recursos de hardware/software no trabalho do que em casa., Lentidão ou falhas de conexão no acesso aos sistemas, servidores e outros recursos de rede via Internet.",Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily meeting via google meet.,Nenhuma,,Não,Sim,Não,,Não,"Não, eu gostaria de voltar a trabalhar de forma presencial",
4/10/2020 14:00:29,Cientista de Dados ou similar,entre 30 e 45 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado",,Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Não teve,Nenhuma,,Não,Sim,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
4/10/2020 14:23:31,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,Menos horas por dia,Continuou a mesma,,,"Google Hangouts, WhatsApp","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Trabalhando mais por entrega,Trabalhando mais por entrega,Jornada de Trabalho,Não,Sim,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/10/2020 14:44:45,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Sem grandes mudanças,Nenhuma,,Não,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/10/2020 15:41:20,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,Mais horas por dia,Aumentou,Menos interrupções ao longo do dia,,Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",N/A,Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
4/10/2020 16:14:18,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Menos horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","pra facilitar, nada.",Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
4/10/2020 16:17:08,Desenvolvedor ou equivalente,entre 30 e 45 anos,menos de 2 anos,Autônomo,Menos de 10 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,"Muitas interrupções de outros membros da família (crianças, cônjuge, etc).",Discord,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",uso de videoconferencia,Nenhuma,,Não,Não,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
4/10/2020 16:44:04,Product owner ou equivalente,entre 46 e 60 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Continuou a mesma,,,"Google Hangouts, WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Reunião diária passou a ser realmente diária e pra tratar de tudo.,Reunião diária passou a ser realmente diária e pra tratar de tudo.,Reunião,Não,Não,Não,Já tinha antes.,Não,"Sim, gostaria de continuar de forma totalmente remota",
4/10/2020 16:45:57,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 3 semanas,Menos horas por dia,Diminuiu,,"Muitas interrupções de outros membros da família (crianças, cônjuge, etc)., Como a criança não pode nem ir a escola, ou a babá/empregada também está dispensada, todas as tarefas da casa e cuidados com a criança concorrem com o trabalho. Em situação normal de homeoffice(sem pandemia), isso não ocorreria e com certeza a produtividade seria igual ou maior.",Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Flexibilização de horário, devido aos afazeres domésticos que surgiram com as restrições da pandemia (sem faxineira, sem comer fora e tendo que preparar a alimentação, cuidar da criança em tempo integral, etc)","Flexibilização de horário, devido aos afazeres domésticos que surgiram com as restrições da pandemia (sem faxineira, sem comer fora e tendo que preparar a alimentação, cuidar da criança em tempo integral, etc)",Jornada de Trabalho,Não,Sim,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
